motif_archetype	calderon_celltype	analysis_set	n_total	n_high	n_low	n_overlap	n_high_overlap	n_low_overlap	model_status	converged	coefficient	standard_error	z_value	p_value	odds_ratio	ci_lower_95	ci_upper_95	vif_motif_overlap	vif_splice_distance	vif_tss_distance	vif_gc_fraction	valid_primary_model	p_adj_global_bh	p_adj_celltype_bh	significant_global_fdr	significant_celltype_fdr	effect_direction	max_vif
Ebox_CACGTG_2	Naive_Tregs	strict_primary	77304	149	77155	5	0	5	fit_complete_or_quasi_separation_risk	True	-10.0953825710643	361.999448017073	-0.0278878396814246	0.977751607201115	4.12696757484744e-05	1.66881286559239e-308	5.6987814153405e+303	1.00048300550687	2.07737025615279	2.08060367876529	1.00624889177067	False			False	False	depletion	2.08060367876529
HD_2	Naive_Tregs	strict_primary	77304	149	77155	4	0	4	fit_complete_or_quasi_separation_risk	True	-7.41759421095226	267.26189087166	-0.0277540287796371	0.977858331543092	0.0006005923072418	1.9083827625679997e-231	1.8901403145804297e+224	1.00010455781154	2.0773734196664	2.08051029880428	1.00603691851677	False			False	False	depletion	2.08051029880428
TFCP2	Naive_Tregs	strict_primary	77304	149	77155	2	0	2	fit_complete_or_quasi_separation_risk	True	-9.82186778503133	356.674568511661	-0.0275373369792419	0.978031160526926	5.4252158135722e-05	2.00364361466227e-308	2.19755129470465e+299	1.00043923915489	2.07813491095215	2.08077772184932	1.00609513195638	False			False	False	depletion	2.08077772184932
GLIS	Naive_Tregs	strict_primary	77304	149	77155	3	0	3	fit_complete_or_quasi_separation_risk	True	-8.4017223727016	305.395853315745	-0.0275109248586135	0.978052226369175	0.0002244803521888	2.47160979907643e-264	2.03881003132734e+256	1.0003032095938	2.07738853596742	2.08063563218851	1.0061402480544	False			False	False	depletion	2.08063563218851
MZF1	Naive_Tregs	strict_primary	77304	149	77155	13	0	13	fit_complete_or_quasi_separation_risk	True	-10.4712272167782	380.959235669818	-0.0274864768624581	0.978071725673977	2.8340258091389e-05	0.0	inf	1.00075579031161	2.07737683806443	2.08076365173614	1.00641897323009	False			False	False	depletion	2.08076365173614
REL-halfsite	Naive_Tregs	strict_primary	77304	149	77155	15	0	15	fit_complete_or_quasi_separation_risk	True	-9.91326615271594	360.752350625718	-0.0274794222006359	0.978077352354374	4.95134527435601e-05	1.66890868500564e-308	5.93367048000742e+302	1.0002479687541	2.07737299980077	2.08051054743853	1.00610256760796	False			False	False	depletion	2.08051054743853
PRDM5	Naive_Tregs	strict_primary	77304	149	77155	5	0	5	fit_complete_or_quasi_separation_risk	True	-10.0686576393051	368.604157110985	-0.0273156377785329	0.978207984378914	4.23874750425616e-05	1.66880539389873e-308	inf	1.00045952434766	2.07737585421714	2.08061089602847	1.00617194744133	False			False	False	depletion	2.08061089602847
SPDEF_1	Naive_Tregs	strict_primary	77304	149	77155	2	0	2	fit_complete_or_quasi_separation_risk	True	-9.78039327691629	359.715080643975	-0.0271892778568168	0.978308767576877	5.65495520401491e-05	1.66970636526716e-308	8.87334460041983e+301	1.00029860389645	2.07757327185134	2.08039557734506	1.00616877863911	False			False	False	depletion	2.08039557734506
NFI_3	Naive_Tregs	strict_primary	77304	149	77155	7	0	7	fit_complete_or_quasi_separation_risk	True	-8.90940971947746	330.486254221367	-0.0269584880026803	0.978492843762036	0.0001351115641795	6.53301533350457e-286	2.79428928957517e+277	1.0002776712642	2.07737157056065	2.08047010714625	1.00621746397448	False			False	False	depletion	2.08047010714625
ZNF28	Naive_Tregs	strict_primary	77304	149	77155	8	0	8	fit_complete_or_quasi_separation_risk	True	-8.18133612238847	303.573788966922	-0.026950074149122	0.978499554607617	0.0002798278060433	1.0956325490911799e-262	7.14688524907098e+254	1.0001354284085	2.07750969118172	2.08065774891126	1.00603103085736	False			False	False	depletion	2.08065774891126
HD_6	Naive_Tregs	strict_primary	77304	149	77155	3	0	3	fit_complete_or_quasi_separation_risk	True	-8.24226381445367	306.094916984371	-0.0269271502305754	0.978517838612846	0.0002632875401511	7.36506989186857e-265	9.41203950764486e+256	1.0001576839838	2.07737178714474	2.08049065111968	1.0060502482971	False			False	False	depletion	2.08049065111968
EBF1	Naive_Tregs	strict_primary	77304	149	77155	6	0	6	fit_complete_or_quasi_separation_risk	True	-9.18213357837335	343.579741570424	-0.0267248980874248	0.978679154420239	0.000102860837206	3.55852297043872e-297	2.97324252748222e+288	1.00011085022302	2.07744888845483	2.0803831786163	1.00605279647913	False			False	False	depletion	2.0803831786163
ZIC_2	Naive_Tregs	strict_primary	77304	149	77155	13	0	13	fit_complete_or_quasi_separation_risk	True	-10.0456840967383	376.609457381048	-0.026674009109055	0.978719743480637	4.33725373657537e-05	0.0	inf	1.00040202096318	2.07741198933813	2.08075688870685	1.0061709553057	False			False	False	depletion	2.08075688870685
SMAD_2	Naive_Tregs	strict_primary	77304	149	77155	7	0	7	fit_complete_or_quasi_separation_risk	True	-8.74340640613351	328.030266963246	-0.0266542672634326	0.978735489595909	0.0001595096069114	9.50137719707815e-284	2.6778554486675397e+275	1.00015645556401	2.07737199744098	2.08045443605921	1.00611876483854	False			False	False	depletion	2.08045443605921
ZNF332	Naive_Tregs	strict_primary	77304	149	77155	12	0	12	fit_complete_or_quasi_separation_risk	True	-10.6595027833112	401.574441277893	-0.0265442759489137	0.978823218926868	2.34766843813171e-05	0.0	inf	1.00083334624607	2.07739534133514	2.08052670068142	1.00655050537945	False			False	False	depletion	2.08052670068142
ZNF143_2	Naive_Tregs	strict_primary	77304	149	77155	15	0	15	fit_complete_or_quasi_separation_risk	True	-9.69386006960556	369.339924271105	-0.0262464451649425	0.979060770742874	6.16609289704355e-05	1.6688053938867e-308	inf	1.0005096902374	2.07747315689352	2.0811112114264	1.00608213071951	False			False	False	depletion	2.0811112114264
ZNF436	Naive_Tregs	strict_primary	77304	149	77155	3	0	3	fit_complete_or_quasi_separation_risk	True	-8.02408737325351	307.003478841272	-0.0261367962458893	0.979148227919451	0.0003274787556446	1.54364073705775e-265	6.947363646479851e+257	1.00009602328829	2.07737530681136	2.08042360419788	1.00605250097495	False			False	False	depletion	2.08042360419788
HD_22	Naive_Tregs	strict_primary	77304	149	77155	6	0	6	fit_complete_or_quasi_separation_risk	True	-8.95040330765571	342.532931151106	-0.0261300520144946	0.979153607200336	0.0001296848466057	3.49117781613585e-296	4.8173310913684396e+287	1.00011532243204	2.07737157430437	2.08045083950444	1.00608179997099	False			False	False	depletion	2.08045083950444
ZNF449	Naive_Tregs	strict_primary	77304	149	77155	3	0	3	fit_complete_or_quasi_separation_risk	True	-8.01939469883119	306.930451780256	-0.0261277258490227	0.979155462578393	0.0003290191182084	1.78955941966121e-265	6.04917495095789e+257	1.00007690364685	2.07742975361071	2.08038655860975	1.0060595224282	False			False	False	depletion	2.08038655860975
TFAP2_1	Naive_Tregs	strict_primary	77304	149	77155	13	0	13	fit_complete_or_quasi_separation_risk	True	-10.09711306727	389.987265596277	-0.025890878903012	0.979344375190477	4.1198320488992e-05	0.0	inf	1.0010137794412	2.07762928746546	2.08149418631776	1.00638969495508	False			False	False	depletion	2.08149418631776
YY1	Naive_Tregs	strict_primary	77304	149	77155	3	0	3	fit_complete_or_quasi_separation_risk	True	-7.85332724719525	304.834233498458	-0.0257626158225925	0.979446680196517	0.0003884573221077	1.28589445902528e-263	1.17349514993278e+256	1.00043450096124	2.0776099585839	2.08094126488359	1.00617395626436	False			False	False	depletion	2.08094126488359
ZNF554	Naive_Tregs	strict_primary	77304	149	77155	6	0	6	fit_complete_or_quasi_separation_risk	True	-8.98841103713943	350.444328628147	-0.025648613211478	0.979537611072215	0.0001248483150481	6.19652114475836e-303	2.51546011160512e+294	1.00023040979731	2.0773710767028	2.08044783003435	1.00619146789483	False			False	False	depletion	2.08044783003435
ZNF354	Naive_Tregs	strict_primary	77304	149	77155	15	0	15	fit_complete_or_quasi_separation_risk	True	-9.24624936292678	366.415888729358	-0.0252343024615841	0.979868076253527	9.64728088474262e-05	1.66880539692019e-308	7.65431083861855e+307	1.00019452639155	2.07752200313718	2.08076786714899	1.00603266229875	False			False	False	depletion	2.08076786714899
HEN1	Naive_Tregs	strict_primary	77304	149	77155	6	0	6	fit_complete_or_quasi_separation_risk	True	-8.9812129655034	358.315098807329	-0.0250651256265724	0.980003017155711	0.0001257502242729	1.69995691051507e-308	1.26904887891561e+301	1.0005234202904	2.07746667813359	2.08076405549755	1.00632271042463	False			False	False	depletion	2.08076405549755
OSR2	Naive_Tregs	strict_primary	77304	149	77155	3	0	3	fit_complete_or_quasi_separation_risk	True	-7.73035032743013	308.435885541642	-0.0250630704460829	0.980004656437506	0.0004392901947368	1.24975651878337e-266	1.54410777052622e+259	1.00011727379902	2.07737782782353	2.08043548692384	1.0061087893427	False			False	False	depletion	2.08043548692384
ZNF140	Naive_Tregs	strict_primary	77304	149	77155	3	0	3	fit_complete_or_quasi_separation_risk	True	-7.61954689310536	304.758508291484	-0.0250019168810792	0.980053434637621	0.0004907641493618	1.88448827711968e-263	1.27806287374212e+256	1.00064181593563	2.07789012791534	2.08146756411177	1.00612810421735	False			False	False	depletion	2.08146756411177
ZNF528	Naive_Tregs	strict_primary	77304	149	77155	3	0	3	fit_complete_or_quasi_separation_risk	True	-7.6870149702406	307.732678695594	-0.024979521196202	0.980071298229713	0.0004587454989298	5.1787800803512195e-266	4.06364876521557e+258	1.0000862091217	2.07737160731891	2.08040872470734	1.00609240049917	False			False	False	depletion	2.08040872470734
SREBF1	Naive_Tregs	strict_primary	77304	149	77155	6	0	6	fit_complete_or_quasi_separation_risk	True	-8.8914851813004	356.860987145254	-0.024915822971933	0.980122106245831	0.000137555211771	2.35652636652112e-308	8.02937601470866e+299	1.00025056441492	2.07737354642518	2.08046430493798	1.00620434656433	False			False	False	depletion	2.08046430493798
SOX_2	Naive_Tregs	strict_primary	77304	149	77155	3	0	3	fit_complete_or_quasi_separation_risk	True	-7.62063486209451	307.646690217731	-0.0247707357316315	0.98023783339649	0.0004902305035341	6.55014408797015e-266	3.66901770965087e+258	1.0000584238416	2.0774796353178	2.08041332163737	1.00603149530282	False			False	False	depletion	2.08041332163737
NFAT_1	Naive_Tregs	strict_primary	77304	149	77155	3	0	3	fit_complete_or_quasi_separation_risk	True	-7.64827213234274	308.791787953488	-0.0247683793116116	0.980239712970966	0.0004768673813069	6.75338126919228e-267	3.36723916939025e+259	1.00003810980563	2.07741786441077	2.08038438917216	1.00602921263238	False			False	False	depletion	2.08038438917216
Ebox_CAGATGG	Naive_Tregs	strict_primary	77304	149	77155	12	0	12	fit_complete_or_quasi_separation_risk	True	-10.0625059132268	406.958554524464	-0.024726119653597	0.980273420976222	4.26490348755328e-05	0.0	inf	1.00047895020299	2.07737405048642	2.08057399141846	1.00632150756984	False			False	False	depletion	2.08057399141846
RFX_1	Naive_Tregs	strict_primary	77304	149	77155	5	0	5	fit_complete_or_quasi_separation_risk	True	-9.52465087950968	385.980311116247	-0.0246765200327566	0.980312983676373	7.30292231710646e-05	0.0	inf	1.00034614448243	2.07737410772773	2.08054986547198	1.00614359966981	False			False	False	depletion	2.08054986547198
SMAD_1	Naive_Tregs	strict_primary	77304	149	77155	4	0	4	fit_complete_or_quasi_separation_risk	True	-9.78198546725826	397.006317680636	-0.0246393697823398	0.980342616277717	5.64595860300604e-05	0.0	inf	1.00010219245958	2.07743096202095	2.08038355256529	1.00605693427355	False			False	False	depletion	2.08038355256529
ZNF335	Naive_Tregs	strict_primary	77304	149	77155	12	0	12	fit_complete_or_quasi_separation_risk	True	-9.89673902758768	405.824857256038	-0.0243867245947031	0.980544137416695	5.03385673776848e-05	0.0	inf	1.00084612371142	2.07769201673289	2.08127430072948	1.00639219184677	False			False	False	depletion	2.08127430072948
FOX_7	Naive_Tregs	strict_primary	77304	149	77155	5	0	5	fit_complete_or_quasi_separation_risk	True	-8.91176060853361	369.198823013933	-0.0241381067680091	0.980742447364009	0.0001347943049486	1.6688053938985703e-308	inf	1.00010293798815	2.07739007688897	2.08051208553515	1.00605096514284	False			False	False	depletion	2.08051208553515
E2F_2	Naive_Tregs	strict_primary	77304	149	77155	13	0	13	fit_complete_or_quasi_separation_risk	True	-9.55246171076391	395.896629018847	-0.0241286765548821	0.980749969394657	7.10262017148206e-05	0.0	inf	1.00135202251453	2.0784026476168	2.08247341659096	1.00632722402419	False			False	False	depletion	2.08247341659096
ZNF423	Naive_Tregs	strict_primary	77304	149	77155	1	0	1	fit_complete_or_quasi_separation_risk	True	-7.81952258789884	324.74375401338	-0.0240790546123226	0.980789550476596	0.0004018134676313	1.5016215900371598e-280	1.07519806481969e+273	1.00012519607776	2.07740294536612	2.08038489529021	1.00612529318678	False			False	False	depletion	2.08038489529021
P53-like_1	Naive_Tregs	strict_primary	77304	149	77155	6	0	6	fit_complete_or_quasi_separation_risk	True	-8.53601180894572	356.227380210156	-0.0239622563653302	0.98088271511305	0.0001962714694241	1.16409798849427e-307	3.30921366505729e+299	1.00029009165382	2.07751985203176	2.08079170315345	1.00610449653224	False			False	False	depletion	2.08079170315345
ZNF331	Naive_Tregs	strict_primary	77304	149	77155	2	0	2	fit_complete_or_quasi_separation_risk	True	-8.94085705299283	374.389056059233	-0.023881192327316	0.980947376353591	0.0001309287791792	1.6688053938804e-308	inf	1.00019959489523	2.07761562608884	2.0804428762411	1.00609095603249	False			False	False	depletion	2.0804428762411
ZNF667	Naive_Tregs	strict_primary	77304	149	77155	2	0	2	fit_complete_or_quasi_separation_risk	True	-8.7444250197837	367.178451310533	-0.0238151911926561	0.98100002266686	0.0001593472109719	1.66880539500676e-308	inf	1.00012789241248	2.07751911516987	2.08041151023576	1.00606833654307	False			False	False	depletion	2.08041151023576
SOX_8	Naive_Tregs	strict_primary	77304	149	77155	2	0	2	fit_complete_or_quasi_separation_risk	True	-8.58388493835082	360.542325821406	-0.0238082586248219	0.98100555248778	0.000187096704512	1.66939448524554e-308	1.48555805222778e+303	1.00010261086095	2.07737407109793	2.0804486331692	1.00603536966215	False			False	False	depletion	2.0804486331692
AHR	Naive_Tregs	strict_primary	77304	149	77155	5	0	5	fit_complete_or_quasi_separation_risk	True	-9.16993865986573	385.232696512937	-0.0238036354205406	0.981009240225986	0.0001041228964475	0.0	inf	1.00021246775223	2.0773705171992	2.08053346183939	1.00606745912319	False			False	False	depletion	2.08053346183939
NR_20	Naive_Tregs	strict_primary	77304	149	77155	2	0	2	fit_complete_or_quasi_separation_risk	True	-8.82980108837774	378.555119280508	-0.0233250077430201	0.981391023844014	0.0001463073388203	0.0	inf	1.00019721442353	2.0774356634483	2.08038339528862	1.00614251374112	False			False	False	depletion	2.08038339528862
TBX_2	Naive_Tregs	strict_primary	77304	149	77155	6	0	6	fit_complete_or_quasi_separation_risk	True	-8.36138529354885	358.939948031143	-0.0232946634650524	0.981415228498239	0.0002337203381297	1.68581853624135e-308	8.026911680477871e+301	1.00005154250706	2.07737445949808	2.08044193678978	1.0060379632647	False			False	False	depletion	2.08044193678978
ZNF563	Naive_Tregs	strict_primary	77304	149	77155	5	0	5	fit_complete_or_quasi_separation_risk	True	-9.06482405489822	390.901124604219	-0.0231895573697216	0.981499068380881	0.0001156636607357	0.0	inf	1.00047856133755	2.07746582746482	2.08079098914947	1.00626160166993	False			False	False	depletion	2.08079098914947
ZNF586	Naive_Tregs	strict_primary	77304	149	77155	1	0	1	fit_complete_or_quasi_separation_risk	True	-7.46353550458742	324.743729201914	-0.0229828471913213	0.981663955294524	0.0005736245300073	2.14380287852163e-280	1.5348664036362699e+273	1.00006641657222	2.07738070564744	2.08040894417378	1.00603299370503	False			False	False	depletion	2.08040894417378
P53-like_3	Naive_Tregs	strict_primary	77304	149	77155	1	0	1	fit_complete_or_quasi_separation_risk	True	-7.30923088016706	324.743740492879	-0.0225076882746793	0.982042979198315	0.0006693316503996	2.50143306119987e-280	1.79099279199504e+273	1.00007872488527	2.07742545889466	2.08038543457636	1.00603746312435	False			False	False	depletion	2.08038543457636
TEAD	Naive_Tregs	strict_primary	77304	149	77155	1	0	1	fit_complete_or_quasi_separation_risk	True	-7.27061938392976	324.743722166246	-0.0223887911841071	0.982137821451522	0.000695680966677	2.5999993851884003e-280	1.86143123784483e+273	1.00005360621917	2.07741180956057	2.08038446927258	1.00602982984561	False			False	False	depletion	2.08038446927258
ZNF431	Naive_Tregs	strict_primary	77304	149	77155	1	0	1	fit_complete_or_quasi_separation_risk	True	-7.25933985628639	324.743726707013	-0.0223540572435317	0.982165528192231	0.0007035723411935	2.6294687676501497e-280	1.8825629168241599e+273	1.00006158747392	2.07737679409355	2.08038440795555	1.00607512443369	False			False	False	depletion	2.08038440795555
PRDM9	Naive_Tregs	strict_primary	77304	149	77155	5	0	5	fit_complete_or_quasi_separation_risk	True	-8.6865067150732	389.500492767035	-0.0223016578319676	0.982207326453498	0.0001688488342736	0.0	inf	1.00035058996979	2.07754089915928	2.08079747236533	1.00616192784175	False			False	False	depletion	2.08079747236533
